"ID","Site","y","x.2","Geno","GLS","Obs","s1.2","STG3","H","W","FLN","FRN","FRL","INH","LFN","DLN","AvgPCD","type","TCO","notes","date"
"p1443","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1444","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1445","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1446","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1447","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1448","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1449","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1450","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1451","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1452","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1453","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1454","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1455","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1456","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1457","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1458","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1459","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1460","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1461","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1462","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1463","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1464","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1465","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1466","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1467","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1468","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1469","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1470","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1471","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1472","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1473","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1474","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1475","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1476","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1477","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1478","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1479","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1480","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1481","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1482","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1483","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1484","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1485","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1486","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1487","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1488","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1489","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1490","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1491","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1492","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1493","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1494","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1495","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1496","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1497","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1498","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1499","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1500","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1501","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1502","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1503","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1504","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1505","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1506","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1507","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1508","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1509","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1510","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1511","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1512","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1513","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1514","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1515","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1516","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1517","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1518","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1519","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1520","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1521","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1522","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1523","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1524","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1525","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1526","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1527","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1528","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1529","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1530","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1531","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1532","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1533","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1534","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1535","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1536","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1537","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1538","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1539","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1540","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1541","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1542","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1543","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1544","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1545","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1546","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1547","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1548","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1549","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1550","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1551","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1552","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1553","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1554","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1555","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1556","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1557","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1558","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1559","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1560","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1561","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1562","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1563","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1564","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1565","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1566","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1567","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1568","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1569","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1570","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1571","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1572","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1573","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1574","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1575","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1576","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1577","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1578","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1579","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1580","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1581","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1582","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1583","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1584","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1585","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1586","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1587","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1588","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1589","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1590","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1591","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1592","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1593","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1594","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1595","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1596","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1597","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1598","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1599","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
